acedent,accident,1000000,64
acceed,accede,0,0
abraod,abroad,1000,8
abouth,above,0,0
asden,accident,0,0
accxident,accident,1,1
acellerate,accelerate,1,1
shautalkwa,chautauqua,0,0
abundence,abundance,1,1
accomdition,accommodation,10,2
addinent,accident,10000000000,1024
acedcedt,accident,0,0
abouve,above,1,1
xedet,accident,0,0
ecceptable,acceptable,1,1
chautaqua,chautauqua,0,0
asseptable,acceptable,100,4
acdend,accident,0,0
acceptence,acceptance,1,1
accomodate,accommodate,1,1
axcept,accept,10,2
abhorence,abhorrence,1,1
absorbtion,absorption,1,1
chicugta,chautauqua,0,0
accomode,accommodate,10000000,128
excepted,accepted,100,4
acsedent,accident,1,1
a_broad,abroad,1,1
sedent,accident,0,0
acksecetable,acceptable,10,2
chitoqua,chautauqua,0,0
axident,accident,100,4
axedent,accident,0,0
accsident,accident,1,1
abserd,absurd,1,1
desember,december,1,1
abundent,abundant,1,1
obsured,absurd,1000,8
austrain,austrian,1000,8
asabed,accident,0,0
abserved,absurd,0,0
exzeptable,acceptable,100000000,256
accominating,accompanying,0,0
aserdent,accident,0,0
dong,above,0,0
obsurd,absurd,1,1
samariton,samaritan,1,1
absured,absurd,10,2
akcdent,accident,10,2
accompanning,accompanying,1,1
accommondate,accommodate,1,1
accompnying,accompanying,1,1
askendent,accident,0,0
chataqua,chautauqua,0,0
chawtawque,chautauqua,0,0
mayfeild,mayfield,0,0
asedend,accident,0,0
accmodate,accommodate,1,1
absurb,absurd,10,2
andexns,accident,0,0
draculla's,dracula's,0,0
axidint,accident,0,0
aco,accomplished,0,0
asident,accident,1000,8
acompanied,accompanying,0,0
acomplice,accomplice,1,1
acseptable,acceptable,1,1
acadent,accident,10,2
accommodiation,accommodation,1,1
excepteable,acceptable,1000,8
askedent,accident,1000000,64
franch,french,10000000,128
acompamion,accompanying,0,0
companying,accompanying,100,4
accomidate,accommodate,1,1
acompaning,accompanying,10,2
acess,access,1,1
academicly,academically,1,1
acedemic,academic,1,1
aceptable,acceptable,1,1
chautogqwa,chautauqua,0,0
exseptable,acceptable,1000000000,512
and,accident,0,0
accierdent,accident,1,1
accommodation,accommodate,100000,32
acalern,accomplished,0,0
chatalkwa,chautauqua,0,0
chictocua,chautauqua,0,0
accomodation,accommodation,1,1
aconase,accomplished,0,0
accommdate,accommodate,1,1
axceptiable,acceptable,1,1
acist,accident,0,0
asdent,accident,0,0
acordenin,accordance,0,0
showtalkaw,chautauqua,0,0
abought,about,1000000,64
shtalkwa,chautauqua,0,0
andet,accident,0,0
axcident,accident,1,1
absurded,absurd,10,2
abseved,absurd,0,0
mr's,mrs,1,1
axeptable,acceptable,1000,8
accomponing,accompanying,1,1
accessable,accessible,1,1
ased,accident,0,0
accesible,accessible,1,1
chautauchua,chautauqua,0,0
acorduse,accordance,0,0
christain,christian,100,4
out,about,0,0
asadun,accident,0,0
ancident,accident,1,1
andint,accident,0,0
axceptable,acceptable,1,1
axedents,accident,0,0
amusum,a_museum,0,0
advainet,accident,0,0
abse,abstract,0,0
abaeth,above,0,0
a_barth,above,0,0
acommodate,accommodate,1,1
las_angles,los_angeles,1,1
a_belt,about,0,0
accesing,accessing,0,0
chautakye,chautauqua,0,0
acoplished,accomplished,1,1
o,accordingly,0,0
andires,accident,0,0
ecomodation,accommodation,1000,8
accordences,accordance,1,1
esadend,accident,0,0
acompany,accompany,1,1
accademic,academic,1,1
acomplised,accomplished,1,1
axseadent,accident,0,0
acordens,accordance,0,0
accompening,accompanying,1,1
acompanied,accompanied,1,1
anteght,accident,0,0
accompanimen,accompaniment,1,1
accomodat,accommodate,1,1
accurve,accrued,0,0
accomodiate,accommodate,1,1
acats,accident,0,0
accomadate,accommodate,1,1
accruell,accrued,10,2
accompining,accompanying,1,1
chistupa,chautauqua,0,0
axed,accident,0,0
accedent,accident,1,1
chittiqua,chautauqua,0,0
accude,accrued,0,0
aconadate,accommodate,0,0
axs,accident,0,0
octber,october,1,1
acordance,accordance,1,1
ackseptable,acceptable,1,1
exceptible,acceptable,1000000,64
accamation,accommodation,0,0
accompyning,accompanying,1,1
ascended,accident,0,0
exsaptible,acceptable,0,0
acrauge,accrued,0,0
actceptable,acceptable,1,1
exedelt,accident,0,0
accodate,accommodate,0,0
acorrdens,accordance,0,0
acompanning,accompanying,1,1
acoumpish,accomplished,0,0
acordense,accordance,100,4
acomadate,accommodate,1,1
approve,accrued,0,0
castan,accident,0,0
abuov,above,1000000000,512
accrood,accrued,10,2
acomidate,accommodate,0,0
accicent,accident,1,1
accopaning,accompanying,1,1
adcordence,accordance,1,1
acomidation,accommodation,1000000,64
accruved,accrued,1,1
accomdate,accommodate,1,1
ackruid,accrued,100,4
acomplish,accomplish,1,1
chauetouequa,chautauqua,0,0
acaurtens,accordance,0,0
acount,account,100,4
accepball,acceptable,100000,32
acrewed,accrued,0,0
cinderrella,cinderella,1,1
accommedate,accommodate,1,1
acceptible,acceptable,1,1
acomplisht,accomplished,1000,8
accordince,accordance,1,1
arroduce,accordance,0,0
hallowen,hallowe'en,1000,8
acrued,accrued,1,1
accompaining,accompanying,1,1
andandn,accident,0,0
bealove,above,1000000,64
accrueded,accrued,1,1
eccommodate,accommodate,1,1
acrewd,accrued,0,0
achrue,accrued,10000000,128
meditterranean,mediterranean,1,1
accomnodate,accommodate,1,1
accruded,accrued,1,1
acordounse,accordance,100000,32
acombished,accomplished,10,2
accrewed,accrued,10,2
accompanining,accompanying,1,1
accomplish,accomplished,10,2
asde,accident,0,0
acruied,accrued,100,4
accomnadate,accommodate,1,1
acomodate,accommodate,1,1
acrood,accrued,0,0
accommampaning,accompanying,1,1
accordence,accordance,1,1
accommidate,accommodate,1,1
arcordance,accordance,1,1
acrawed,accrued,0,0
condar,accordance,0,0
aclomplished,accomplished,1,1
accostom,accustomed,10000000000,1024
accompaning,accompanying,1,1
accidently,accidentally,100,4
accrdanse,accordance,1,1
accordense,accordance,1,1
acsident,accident,1,1
accrowved,accrued,1000000,64
curude,accrued,0,0
apcomplished,accomplished,1,1
exactible,acceptable,0,0
acourdance,accordance,1,1
accommtation,accommodation,1,1
ackcrewd,accrued,10,2
acomedation,accommodation,100,4
accroud,accrued,10,2
aquse,accrued,0,0
accumpanying,accompanying,1,1
acumulated,accumulated,1,1
acordise,accordance,0,0
acheive,achieve,1,1
acustome,accustomed,10000,16
accomondate,accommodate,1,1
accrored,accrued,10,2
acustemed,accustomed,1,1
acommodation,accommodation,1,1
exedent,accident,0,0
acordence,accordance,1,1
acumaning,accompanying,0,0
acorrdance,accordance,1,1
accurate,accrued,0,0
acordingly,accordingly,1,1
accompagnying,accompanying,1,1
accomping,accompanying,0,0
anitharent,accident,0,0
uscostumed,accustomed,10000,16
acomton,accustomed,0,0
acuplished,accomplished,10,2
acurate,accurate,100,4
accmpaning,accompanying,1,1
acaulle,accomplished,0,0
abofe,above,10,2
accondutelion,accommodation,0,0
ascumend,accustomed,0,0
acompanying,accompanying,1,1
a_beyied,above,0,0
acomplshed,accomplished,1,1
acommpanying,accompanying,1,1
accustom,accustomed,100,4
accostumed,accustomed,10,2
accruide,accrued,10,2
acordenst,accordance,0,0
accrute,accrued,100000,32
accompenied,accompanying,100000000,256
acceptable,acceptable,1,1
accomodaty,accommodate,1,1
accompying,accompanying,1,1
ackrude,accrued,0,0
axerdent,accident,1000000000000,4096
accumstomed,accustomed,1,1
ackcrude,accrued,10000000,128
chitauqua,chautauqua,0,0
accessability,accessibility,1,1
acusstomed,accustomed,1,1
acumlished,accomplished,10,2
acounts,accounts,0,0
accompning,accompanying,1,1
acompilsh,accomplished,0,0
aturely,accrued,0,0
acompning,accompanying,0,0
accomidation,accommodation,1,1
accewed,accrued,10,2
accomhed,accomplished,0,0
acude,accrued,0,0
acconpaning,accompanying,1,1
acustomed,accustomed,1,1
acroude,accrued,0,0
accustome,accustomed,10,2
accured,accrued,100000,32
acromodate,accommodate,1,1
ackrewed,accrued,100000000,256
acreued,accrued,1000,8
acurd,accrued,0,0
accompy,accompanying,0,0
accommidation,accommodation,1,1
afanat,accident,0,0
acostom,accustomed,0,0
accomodations,accommodations,0,0
acustumed,accustomed,10,2
accompaying,accompanying,1,1
acording,according,1,1
acordian,accordion,100000,32
aclimplised,accomplished,1,1
acomadation,accommodation,100,4
acrud,accrued,100000000,256
accommadate,accommodate,1,1
accomdation,accommodation,1,1
accommadation,accommodation,1,1
ake,ache,0,0
acolplished,accomplished,1,1
crude,accrued,0,0
acknowelgement,acknowledgement,1,1
acreud,accrued,0,0
accrue,accrued,10,2
aceptible,acceptable,10,2
accaplished,accomplished,1,1
accompied,accompanying,0,0
acknowlegment,acknowledgement,10,2
accrured,accrued,1,1
acconpenying,accompanying,1,1
accurred,accrued,100,4
acknoledgmet,acknowledgement,10,2
accomadite,accommodate,1,1
axedet,accident,0,0
accoustomed,accustomed,1,1
acostomed,accustomed,10,2
acustomend,accustomed,1,1
comadation,accommodation,0,0
acolpleshed,accomplished,1,1
acoadens,accordance,0,0
accruately,accurately,1,1
acknoledgment,acknowledgement,10,2
accostmed,accustomed,1,1
accustiomed,accustomed,1,1
achi,achieve,0,0
accompany,accompanying,100000,32
acescintion,accustomed,0,0
accomponying,accompanying,1,1
aqnowledgment,acknowledgement,10,2
accostamned,accustomed,1,1
acording,accrued,0,0
acdone,accordance,0,0
accommadition,accommodation,1,1
acrewved,accrued,0,0
comdash,accomplished,0,0
accroved,accrued,10,2
accamplish,accomplished,100,4
approved,accrued,0,0
accordars,accordance,100,4
acostum,accustomed,0,0
acomplished,accomplished,1,1
acommodiate,accommodate,1,1
acheing,aching,1,1
accondate,accommodate,100000000000,2048
acustem,accustomed,0,0
accumptaining,accompanying,100,4
acommadition,accommodation,1,1
accuntence,acquaintance,0,0
acctrade,accrued,0,0
accustommed,accustomed,1,1
acke,ache,10000,16
aknowlege,acknowledgement,0,0
accoldment,acknowledgement,0,0
accheived,achieved,0,0
chatoukouv,chautauqua,0,0
accustinend,accustomed,1,1
aconplish,accomplished,0,0
accustoned,accustomed,1,1
acknowedgment,acknowledgement,10,2
botuania,botswana,0,0
aqquaintance,acquaintance,1,1
acknowledging,acknowledgement,1000,8
acieved,achieved,0,0
accused,accrued,100000,32
accostuned,accustomed,100,4
acnowledgment,acknowledgement,10,2
ecknowledgment,acknowledgement,10,2
aquainted,acquaintance,0,0
accroued,accrued,1,1
accumotoned,accustomed,1,1
accostioum,accustomed,0,0
accruid,accrued,1,1
ackouledge,acknowledgement,0,0
acknolidge,acknowledging,0,0
accomadation,accommodation,1,1
achei,achievement,0,0
acustom,accustomed,1000000000,512
acheve,achieve,1,1
acomodation,accommodation,1,1
acustom,accustom,1,1
anackledge,acknowledging,0,0
accampaninesing,accompanying,10,2
akcrewed,accrued,100000,32
acquig,acknowledgement,0,0
acer,acre,0,0
acrute,accrued,0,0
actsepterable,acceptable,1,1
ascustomed,accustomed,1,1
accomused,accustomed,0,0
acheivement,achievement,1,1
accusstomed,accustomed,1,1
acknolgeing,acknowledging,0,0
accompanied,accompanying,1000000,64
aknowledgment,acknowledgement,10,2
accud,accrued,1000000,64
acroved,accrued,0,0
accostomed,accustomed,1,1
acquantiance,acquaintance,1,1
accustomned,accustomed,1,1
acrrued,accrued,1,1
acher,acre,0,0
acrude,accrued,0,0
accour,acre,0,0
ocustommed,accustomed,10,2
aquire,acquire,1,1
acknolleging,acknowledging,0,0
acknoldge,acknowledgement,0,0
acqured,accrued,0,0
acnolegment,acknowledgement,100000000,256
acqunatince,acquaintance,1000,8
aquantience,acquaintance,1000,8
aknowledging,acknowledging,0,0
acknowleding,acknowledging,0,0
addcomadiation,accommodation,10000,16
accross,across,1,1
acknodgling,acknowledging,0,0
achly,actually,0,0
ascostomend,accustomed,1,1
acknowlment,acknowledgement,100,4
uccustumed,accustomed,1,1
accolegement,acknowledgement,1000,8
acknowayment,acknowledgement,1000,8
occompanying,accompanying,1,1
acquainenec,acquaintance,10,2
achauly,actually,0,0
accknowledging,acknowledging,0,0
acquanitence,acquaintance,1,1
acknowledge,acknowledging,0,0
acile,actually,0,0
exnowledgment,acknowledgement,100,4
actully,actually,1,1
accustumed,accustomed,1,1
accomedation,accommodation,1,1
accountance,acquaintance,1000000000,512
acknowedge,acknowledging,0,0
acoradance,accordance,1,1
ackquanting,acquaintance,0,0
accamadation,accommodation,10,2
acknowing,acknowledging,0,0
acquiance,acquaintance,10000000,128
acnolagaling,acknowledging,0,0
acquantience,acquaintance,1,1
acquaitance,acquaintance,1,1
acknowledgly,acknowledging,0,0
aprove,accrued,0,0
acocly,actually,0,0
aculy,actually,0,0
accutomed,accustomed,1,1
egnoliging,acknowledging,0,0
acctuly,actually,0,0
occquance,acquaintance,0,0
asl,actually,0,0
acquaints,acquaintance,0,0
acknowlegdement,acknowledgement,10,2
acknoledgement,acknowledgement,1,1
achely,actually,0,0
ecknoligging,acknowledging,0,0
acnoledgement,acknowledgement,1,1
ecnuliging,acknowledging,0,0
ackchely,actually,0,0
actally,actually,1,1
ecknowledgement,acknowledgement,1,1
acuquontence,acquaintance,10,2
accustomened,accustomed,1,1
acterly,actually,0,0
aquantences,acquaintances,0,0
actuall,actual,10,2
accrude,accrued,10000000,128
acknowedgement,acknowledgement,1,1
acttive,active,1,1
acknoledge,acknowledge,1,1
acshorly,actually,0,0
accnoledgin,acknowledging,0,0
acknowledgment,acknowledgement,10,2
acknowkling,acknowledging,0,0
exiedent,accident,0,0
akt,act,1000000,64
acustimend,accustomed,1,1
acoly,actually,0,0
exceptable,acceptable,100,4
atul,actually,0,0
acknowlding,acknowledging,0,0
ats,actually,0,0
ad,add,0,0
aquaintents,acquaintance,100,4
acuatly,actually,1000,8
acknoldeing,acknowledging,0,0
acitler,actually,0,0
accknoldge,acknowledgement,0,0
accknowledgment,acknowledgement,10,2
aconplised,accomplished,100,4
acknowloding,acknowledging,0,0
acknowledgeing,acknowledging,0,0
achertily,actually,0,0
acknoledging,acknowledging,0,0
eslin,actually,0,0
albee,actually,0,0
aktuly,actually,0,0
ashly,actually,0,0
as,actually,0,0
acknowldging,acknowledging,0,0
accquantience,acquaintance,1,1
actural,actual,1,1
acherly,actually,0,0
adress,address,1,1
accquantince,acquaintance,1,1
acknowlging,acknowledging,0,0
acerle,actually,0,0
acctaly,actually,0,0
acknolegment,acknowledgement,10,2
ecolinegly,acknowledging,0,0
aquaint,acquaint,1,1
acroos,across,1,1
aquanitance,acquaintance,1,1
accknowledgement,acknowledgement,1,1
at,act,0,0
accrode,accrued,0,0
actherly,actually,0,0
asley,actually,0,0
acusley,actually,0,0
asluy,actually,0,0
acthally,actually,1,1
acknowledment,acknowledgement,10,2
acks,acts,10,2
atwgel,actually,0,0
acknoldge,acknowledging,0,0
accoquict,adequate,0,0
acknownlegeing,acknowledging,0,0
atchually,actually,1,1
accotly,actually,0,0
adequette,adequate,1,1
ecknowledging,acknowledging,0,0
ackolejement,acknowledgement,100,4
alknowgding,acknowledging,0,0
acheliy,actually,0,0
aquaintence,acquaintance,1,1
exconolidiemet,acknowledgement,100000000000000,16384
actknowlegment,acknowledgement,10,2
atquantes,acquaintance,0,0
accostemed,accustomed,1,1
activally,actively,100,4
actioally,actually,10,2
accquaintance,acquaintance,1,1
ade,add,0,0
accrud,accrued,10,2
acquaintiance,acquaintance,1,1
adquate,adequate,1,1
acknowldment,acknowledgement,10,2
actualy,actually,10,2
acknowladging,acknowledging,0,0
ackquaintance,acquaintance,1,1
aksualy,actually,0,0
acqauntance,acquaintance,1,1
aquisistion,acquisition,1,1
actarlly,actually,1,1
acostumed,accustomed,10000,16
acnologement,acknowledgement,100,4
accuanteance,acquaintance,1,1
ackquitence,acquaintance,1000,8
acquaintence,acquaintance,1,1
adquante,adequate,1,1
acuely,actually,0,0
excually,actually,0,0
askly,actually,0,0
aclongaly,acknowledging,0,0
acknowledeing,acknowledging,0,0
ediquet,adequate,0,0
accle,actually,0,0
atant,actually,0,0
acknowedging,acknowledging,0,0
ackturly,actually,1000,8
asiley,actually,0,0
aterly,actually,0,0
atally,actually,0,0
aole,actually,0,0
acknowleckging,acknowledging,0,0
actiquate,adequate,10000000000000,8192
atcsualy,actually,100,4
acquantenc,acquaintance,1,1
addiquit,adequate,0,0
axly,actually,0,0
acttully,actually,100,4
adaquet,adequate,0,0
adquated,adequate,10,2
aquaintance,acquaintance,1,1
accolliy,actually,0,0
ajormed,adjourned,0,0
adequeat,adequate,1,1
acknowling,acknowledging,0,0
acquiesence,acquiescence,1,1
acquantice,acquaintance,1000,8
actuly,actually,1000,8
actuoly,actually,10,2
atully,actually,1000000000000,4096
activitys,activities,0,0
acsha,actually,0,0
acknowliging,acknowledging,0,0
acheived,achieved,0,0
at,actually,0,0
adeqake,adequate,1,1
ajurin,adjourned,0,0
acquaince,acquaintance,10000,16
aquantance,acquaintance,1,1
aquentance,acquaintance,1000,8
accurde,accrued,0,0
accustomend,accustomed,1,1
acquance,acquaintance,0,0
ajumede,adjourned,0,0
acully,actually,100000000000000,16384
acros,across,100,4
acknowledge,acknowledgement,1000000,64
aceknowledgement,acknowledgement,1,1
acarly,actually,0,0
adegate,adequate,1000000000,512
ackwaintance,acquaintance,1,1
aquaints,acquaintance,0,0
acually,actually,1,1
at,advance,0,0
actyeley,actually,100,4
adderquate,adequate,1,1
agnowlegment,acknowledgement,100,4
accquatance,acquaintance,10,2
axeshowle,actually,0,0
acely,actually,0,0
actting,acting,1,1
aduquote,adequate,1,1
acquantance,acquaintance,1,1
acquiantance,acquaintance,10,2
acerly,actually,0,0
acorll,actually,0,0
alashed,actually,0,0
activeties,activities,0,0
av,advantage,0,0
ajust,adjust,1,1
adgerned,adjourned,0,0
axsherly,actually,0,0
adaquat,adequate,10,2
accnolegde,acknowledging,0,0
attually,actually,1,1
adjoured,adjourned,0,0
adicquate,adequate,1,1
acctually,actually,1,1
adiquit,adequate,0,0
accualy,actually,10000,16
ajacent,adjacent,1,1
acknologing,acknowledging,0,0
adoqate,adequate,100000,32
accknowlegment,acknowledgement,10,2
adjournaled,adjourned,0,0
aqucuntance,acquaintance,1,1
atiquit,adequate,0,0
aquantaince,acquaintance,10,2
adyerned,adjourned,0,0
adressed,addressed,100,4
addmire,admire,1,1
adjurion,adjourned,0,0
cofelet,actually,0,0
auctully,actually,1,1
aquiese,acquiesce,10,2
admied,admitted,0,0
atuqut,adequate,0,0
adaquate,adequate,1,1
efceh,advantage,0,0
aqquantance,acquaintance,1,1
ackownledgement,acknowledgement,1,1
addional,additional,1,1
aflly,actually,0,0
adequete,adequate,1,1
avigd,advantage,0,0
adiqueate,adequate,1,1
aquentence,acquaintance,0,0
admitten,admitted,0,0
addittion,addition,1,1
admite,admit,1,1
acting,actually,0,0
accomnoltion,acknowledgement,0,0
adequait,adequate,10,2
aquatance,acquaintance,100000000,256
additon,addition,1,1
admetid,admitted,0,0
adgat,adequate,0,0
ediquate,adequate,10,2
adquites,adequate,1000000000000,4096
attaquit,adequate,0,0
acquaint,acquaintance,0,0
adigute,adequate,0,0
accuaintance,acquaintance,1,1
adeptation,adaptation,1,1
avtegen,advantage,0,0
adjerned,adjourned,0,0
adjacnt,adjacent,1,1
amit,admitted,0,0
aquainted,acquainted,1,1
admerited,admitted,0,0
addvantage,advantage,1,1
addtion,addition,1,1
advitise,advertise,10,2
adaptibility,adaptability,1,1
audvantch,advantage,10000,16
acknowlegement,acknowledgement,1,1
acquaintaince,acquaintance,1,1
adecquect,adequate,100000000000000,16384
accquance,acquaintance,0,0
acknowledgment,acknowledging,0,0
acknowledement,acknowledgement,10,2
aknowledgement,acknowledgement,1,1
alshel,actually,0,0
acquantence,acquaintance,1,1
addmission,admission,1,1
accquaintence,acquaintance,1,1
adjurned,adjourned,0,0
accquiantance,acquaintance,10,2
adjourn,adjourned,0,0
actknowledge,acknowledging,0,0
adabtable,adaptable,1,1
addmittid,admitted,0,0
arplane,aeroplane,1000,8
accquantence,acquaintance,1,1
adequet,adequate,1,1
ajourned,adjourned,0,0
adjorn,adjourned,0,0
addvance,advance,1,1
adiqut,adequate,0,0
